file,H,W,low_l_p50,nor_l_p50,exposure_ratio_med,mae_rgb
0181.jpg,4032,3024,0.02240000106394291,0.5585490465164185,24.93415561751263,0.4911351203918457
0182.jpg,4032,3024,0.01265882421284914,0.3966509699821472,31.33155431807368,0.3752410113811493
0183.jpg,4032,3024,0.0313725508749485,0.5929176807403564,18.898679435543162,0.4369385838508606
0184.jpg,4032,3024,0.0,0.3321568965911865,332157.8965911865,0.3623771369457245
0185.jpg,4032,3024,0.0,0.3463137447834015,346314.7447834015,0.35060223937034607
0186.jpg,4032,3024,0.0011725490912795067,0.39270591735839844,334.63186182542626,0.3769165873527527
0187.jpg,4032,3024,0.02442353032529354,0.5644274950027466,23.109082855862987,0.44173213839530945
0188.jpg,4032,3024,0.004815686494112015,0.34860000014305115,72.37361214378097,0.3013238310813904
0189.jpg,4032,3024,0.000894117692951113,0.19275686144828796,215.3435944415138,0.26008832454681396
0190.jpg,4032,3024,0.008737255819141865,0.5796000361442566,66.32914487060371,0.46781474351882935
0191.jpg,4032,3024,0.003921568859368563,0.250776469707489,63.93194834771059,0.28883862495422363
0192.jpg,4032,3024,0.0036862746346741915,0.22817647457122803,61.88241917906119,0.30580270290374756
0193.jpg,4032,3024,0.000894117692951113,0.3070000112056732,342.9727885207159,0.31476423144340515
