H,W,l_mean,l_std,l_p01,l_p05,l_p10,l_p50,l_p90,l_p95,l_p99,dark_frac_005,dark_frac_010,clip_frac_098,r_mean,g_mean,b_mean,r_std,g_std,b_std,rg,bg,sharp_lap_var,file
4032,3024,0.16309036314487457,0.12736894190311432,0.0036862746346741915,0.0076078432612121105,0.014556863345205784,0.14541961252689362,0.2989019751548767,0.37674903869628906,0.6908117532730103,0.1541526091532292,0.3355051945546737,9.841899722852104e-05,0.17738498747348785,0.16041302680969238,0.14610125124454498,0.13083723187446594,0.12392863631248474,0.11896864324808121,1.105800976394229,0.9107822685473371,0.0015777016524225473,0025.jpg
4032,3024,0.11950565874576569,0.12931101024150848,0.0027921569999307394,0.0067137256264686584,0.010635294951498508,0.057694122195243835,0.25226277112960815,0.2785843312740326,0.7011216282844543,0.4893415506634753,0.5587963291026287,0.0007140298248929202,0.12387556582689285,0.11401762068271637,0.1090971902012825,0.13574470579624176,0.127662792801857,0.12139971554279327,1.0864590808514385,0.956845377956938,0.0027802076656371355,0026.jpg
4032,3024,0.2505025267601013,0.27779003977775574,0.0036862746346741915,0.0036862746346741915,0.004815686494112015,0.1017686277627945,0.6937333345413208,0.7258980870246887,0.7758588194847107,0.2862360704312589,0.4940494233959016,1.230237465356513e-05,0.23906248807907104,0.22313442826271057,0.22857441008090973,0.27732419967651367,0.27278658747673035,0.2846068739891052,1.0713829262362022,1.0243797314507777,0.00727315666154027,0027.jpg
4032,3024,0.15757250785827637,0.2318713217973709,0.000894117692951113,0.0036862746346741915,0.0036862746346741915,0.01265882421284914,0.561172604560852,0.6049451231956482,0.6574352979660034,0.613257383393172,0.7008292128579827,0.0,0.1558108925819397,0.15067194402217865,0.1614723950624466,0.20740582048892975,0.20737308263778687,0.2159775048494339,1.0341066446475262,1.0716814230342386,0.0003995083970949054,0028.jpg
4032,3024,0.06973295658826828,0.1895563304424286,0.000894117692951113,0.004815686494112015,0.004815686494112015,0.015450980514287949,0.12670589983463287,0.5101255178451538,0.933807909488678,0.859354414026413,0.889537962175611,0.003004075858738557,0.06708715856075287,0.05924605950713158,0.06100396811962128,0.19070003926753998,0.182725727558136,0.17619919776916504,1.1323457926663425,1.0296708161909385,0.03220368176698685,0029.jpg
4032,3024,0.03753195330500603,0.13348841667175293,0.0027921569999307394,0.003921568859368563,0.003921568859368563,0.010635294951498508,0.049850981682538986,0.08263137191534042,0.9030705690383911,0.9001432652536323,0.9630628582451499,0.00046642403103216594,0.03887590765953064,0.03270582854747772,0.04240630194544792,0.13393597304821014,0.1296808272600174,0.1295037567615509,1.188648040365526,1.2965886277811633,0.004737087991088629,0030.jpg
4032,3024,0.12818439304828644,0.24048545956611633,0.0,0.0027921569999307394,0.003921568859368563,0.01185098011046648,0.6316118240356445,0.7649568319320679,0.8131019473075867,0.7178923604549845,0.7723057635477031,0.00012548422146636432,0.13654667139053345,0.11704099923372269,0.10711079090833664,0.23918332159519196,0.2151029258966446,0.20368008315563202,1.1666553227432457,0.9151568805181097,0.000720338721293956,0031.jpg
4032,3024,0.029020294547080994,0.14609867334365845,0.000894117692951113,0.000894117692951113,0.000894117692951113,0.000894117692951113,0.000894117692951113,0.015450980514287949,0.9084274768829346,0.9541597937400269,0.9609150276622995,0.0002159476830855799,0.03095938265323639,0.02726752869784832,0.02656182460486889,0.1515103429555893,0.14230895042419434,0.13300742208957672,1.1353888211680223,0.9741201991204199,0.0008719850447960198,0032.jpg
4032,3024,0.08062544465065002,0.14186471700668335,0.0027921569999307394,0.0027921569999307394,0.0027921569999307394,0.0311372559517622,0.17270196974277496,0.4618745446205139,0.7399280017614388,0.6265886466469304,0.7831738453483245,1.6403166204753506e-06,0.09557884931564331,0.07628797739744186,0.07131683081388474,0.15032514929771423,0.13612419366836548,0.12106230109930038,1.252865781877007,0.9348379444430223,0.0007761159795336425,0033.jpg
4032,3024,0.17716512084007263,0.21879686415195465,0.004815686494112015,0.004815686494112015,0.008737255819141865,0.02442353032529354,0.5446745157241821,0.5754353404045105,0.6709216237068176,0.5376420678224993,0.5897656709288653,8.201583102376753e-07,0.17225033044815063,0.1699916571378708,0.17467446625232697,0.20736421644687653,0.20736421644687653,0.21170349419116974,1.0132868874944874,1.0275471258188418,0.0019109605345875025,0034.jpg
